,datetime,atm_press_mBar,rainfall_mm,wind_speed_ms,wind_dir_degr,surf_temp_c,rel_hum_perc,solar_flux_kw_per_m2,battery_V
0,2015/05/01 00:01,1014,0.0,0.0,0.0,4.565,79.5,0.0,13.89
1,2015/05/01 00:02,1014,0.0,0.0,0.0,4.543,79.4,0.0,13.89
2,2015/05/01 00:03,1014,0.0,0.0,0.0,4.494,79.3,0.0,13.89
3,2015/05/01 00:04,1014,0.0,0.0,0.0,4.472,79.3,0.0,13.89
4,2015/05/01 00:05,1014,0.0,0.0,0.0,4.453,79.4,0.0,13.89
5,2015/05/01 00:06,1014,0.0,0.0,0.0,4.436,79.4,0.0,13.89
6,2015/05/01 00:07,1014,0.0,0.0,0.0,4.425,79.4,0.0,13.89
7,2015/05/01 00:08,1014,0.0,0.0,0.0,4.376,79.3,0.0,13.89
8,2015/05/01 00:09,1014,0.0,0.0,0.0,4.327,79.3,0.0,13.89
9,2015/05/01 00:10,1014,0.0,0.0,0.0,4.288,79.4,0.0,13.89
10,2015/05/01 00:11,1014,0.0,0.0,0.0,4.269,79.5,0.0,13.89
11,2015/05/01 00:12,1014,0.0,0.0,0.0,4.258,79.6,0.0,13.89
12,2015/05/01 00:13,1014,0.0,0.0,0.0,4.264,79.8,0.0,13.89
13,2015/05/01 00:14,1014,0.0,0.0,0.0,4.28,79.9,0.0,13.89
14,2015/05/01 00:15,1014,0.0,0.0,0.0,4.28,80.0,0.0,13.89
15,2015/05/01 00:16,1014,0.0,0.0,0.0,4.294,80.1,0.0,13.89
16,2015/05/01 00:17,1014,0.0,0.0,0.0,4.324,80.2,0.0,13.89
17,2015/05/01 00:18,1014,0.0,0.0,0.0,4.327,80.2,0.0,13.89
18,2015/05/01 00:19,1014,0.0,0.0,0.0,4.313,80.1,0.0,13.89
19,2015/05/01 00:20,1014,0.0,0.0,0.0,4.28,80.0,0.0,13.89
20,2015/05/01 00:21,1014,0.0,0.0,0.0,4.256,80.1,0.0,13.9
21,2015/05/01 00:22,1014,0.0,0.0,0.0,4.242,80.2,0.0,13.89
22,2015/05/01 00:23,1014,0.0,0.0,0.0,4.237,80.3,0.0,13.9
23,2015/05/01 00:24,1014,0.0,0.0,0.0,4.234,80.3,0.0,13.9
24,2015/05/01 00:25,1014,0.0,0.0,0.0,4.272,80.5,0.0,13.9
25,2015/05/01 00:26,1014,0.0,0.0,0.0,4.302,80.4,0.0,13.9
26,2015/05/01 00:27,1014,0.0,0.0,0.0,4.305,80.3,0.0,13.9
27,2015/05/01 00:28,1014,0.0,0.0,0.0,4.28,80.3,0.0,13.9
28,2015/05/01 00:29,1014,0.0,0.0,0.0,4.264,80.1,0.0,13.9
29,2015/05/01 00:30,1014,0.0,0.0,0.0,4.256,80.1,0.0,13.9
30,2015/05/01 00:31,1014,0.0,0.0,0.0,4.245,80.0,0.0,13.9
31,2015/05/01 00:32,1014,0.0,0.0,0.0,4.231,79.9,0.0,13.9
32,2015/05/01 00:33,1014,0.0,0.0,0.0,4.239,80.0,0.0,13.9
33,2015/05/01 00:34,1014,0.0,0.0,0.0,4.278,80.1,0.0,13.9
34,2015/05/01 00:35,1014,0.0,0.0,0.0,4.305,80.1,0.0,13.9
35,2015/05/01 00:36,1014,0.0,0.0,0.0,4.335,80.2,0.0,13.9
36,2015/05/01 00:37,1014,0.0,0.0,0.0,4.343,79.9,0.0,13.9
37,2015/05/01 00:38,1014,0.0,0.0,0.0,4.313,79.8,0.0,13.9
38,2015/05/01 00:39,1014,0.0,0.0,0.0,4.308,79.7,0.0,13.9
39,2015/05/01 00:40,1014,0.0,0.0,0.0,4.253,79.6,0.0,13.9
40,2015/05/01 00:41,1014,0.0,0.0,0.0,4.204,79.6,0.0,13.9
41,2015/05/01 00:42,1014,0.0,0.0,0.0,4.163,79.6,0.0,13.9
42,2015/05/01 00:43,1014,0.0,0.0,0.0,4.152,79.6,0.0,13.9
43,2015/05/01 00:44,1014,0.0,0.0,0.0,4.108,79.6,0.0,13.9
44,2015/05/01 00:45,1014,0.0,0.0,0.0,4.089,79.8,0.0,13.9
45,2015/05/01 00:46,1014,0.0,0.0,0.0,4.113,79.8,0.0,13.9
46,2015/05/01 00:47,1014,0.0,0.0,0.0,4.116,79.8,0.0,13.9
47,2015/05/01 00:48,1014,0.0,0.0,0.0,4.111,79.7,0.0,13.9
48,2015/05/01 00:49,1014,0.0,0.0,0.0,4.102,79.6,0.0,13.9
49,2015/05/01 00:50,1014,0.0,0.0,0.0,4.092,79.5,0.0,13.9
50,2015/05/01 00:51,1014,0.0,0.0,0.0,4.081,79.5,0.0,13.9
51,2015/05/01 00:52,1014,0.0,0.0,0.0,4.078,79.5,0.0,13.9
52,2015/05/01 00:53,1014,0.0,0.0,0.0,4.064,79.5,0.0,13.9
53,2015/05/01 00:54,1014,0.0,0.0,0.0,4.023,79.4,0.0,13.9
54,2015/05/01 00:55,1014,0.0,0.0,0.0,3.982,79.1,0.0,13.9
55,2015/05/01 00:56,1014,0.0,0.0,0.0,3.906,79.0,0.0,13.9
56,2015/05/01 00:57,1014,0.0,0.0,0.0,3.911,78.9,0.0,13.9
57,2015/05/01 00:58,1014,0.0,0.0,0.0,3.93,78.8,0.0,13.9
58,2015/05/01 00:59,1014,0.0,0.0,0.0,3.925,78.6,0.0,13.9
59,2015/05/01 01:00,1014,0.0,0.0,0.0,3.955,78.5,0.0,13.9
60,2015/05/01 01:01,1014,0.0,0.0,0.0,3.955,78.2,0.0,13.9
61,2015/05/01 01:02,1014,0.0,0.0,0.0,3.96,78.0,0.0,13.91
62,2015/05/01 01:03,1014,0.0,0.0,0.0,3.963,77.6,0.0,13.91
63,2015/05/01 01:04,1014,0.0,0.0,0.0,3.982,77.4,0.0,13.9
64,2015/05/01 01:05,1014,0.0,0.0,0.0,3.999,77.1,0.0,13.91
65,2015/05/01 01:06,1014,0.0,0.0,0.0,4.004,76.7,0.0,13.91
66,2015/05/01 01:07,1014,0.0,0.0,0.0,4.02,76.4,0.0,13.91
67,2015/05/01 01:08,1014,0.0,0.0,0.0,4.04,76.1,0.0,13.91
68,2015/05/01 01:09,1014,0.0,0.0,0.0,4.012,75.4,0.0,13.91
69,2015/05/01 01:10,1014,0.0,0.0,0.0,3.966,75.0,0.0,13.91
70,2015/05/01 01:11,1014,0.0,0.271,69.0,4.026,74.3,0.0,13.91
71,2015/05/01 01:12,1014,0.0,0.0,0.0,4.045,74.0,0.0,13.91
72,2015/05/01 01:13,1014,0.0,0.083,34.45,4.07,73.6,0.0,13.91
73,2015/05/01 01:14,1014,0.0,0.333,49.78,4.031,72.9,0.0,13.91
74,2015/05/01 01:15,1014,0.0,0.0,0.0,4.086,72.6,0.0,13.91
75,2015/05/01 01:16,1014,0.0,0.0,0.0,4.105,72.1,0.0,13.91
76,2015/05/01 01:17,1014,0.0,0.0,0.0,4.078,71.7,0.0,13.91
77,2015/05/01 01:18,1014,0.0,0.0,0.0,4.097,71.7,0.0,13.91
78,2015/05/01 01:19,1014,0.0,0.0,0.0,4.122,71.7,0.0,13.91
79,2015/05/01 01:20,1014,0.0,0.0,0.0,4.19,72.0,0.0,13.91
80,2015/05/01 01:21,1014,0.0,0.0,0.0,4.286,72.0,0.0,13.91
81,2015/05/01 01:22,1014,0.0,0.0,0.0,4.338,72.0,0.0,13.91
82,2015/05/01 01:23,1014,0.0,0.0,0.0,4.316,71.8,0.0,13.91
83,2015/05/01 01:24,1014,0.0,0.0,0.0,4.313,71.9,0.0,13.91
84,2015/05/01 01:25,1013,0.0,0.0,0.0,4.319,71.8,0.0,13.91
85,2015/05/01 01:26,1014,0.0,0.0,0.0,4.297,71.6,0.0,13.91
86,2015/05/01 01:27,1013,0.0,0.0,0.0,4.193,71.3,0.0,13.91
87,2015/05/01 01:28,1013,0.0,0.771,347.4,4.051,70.4,0.0,13.91
88,2015/05/01 01:29,1013,0.0,0.479,328.1,3.963,69.88,0.0,13.92
89,2015/05/01 01:30,1013,0.0,0.667,340.2,3.927,69.29,0.0,13.92
90,2015/05/01 01:31,1014,0.0,0.042,339.0,3.952,69.1,0.0,13.92
91,2015/05/01 01:32,1014,0.0,0.229,35.18,3.968,68.67,0.0,13.92
92,2015/05/01 01:33,1014,0.0,0.0,0.0,3.993,68.64,0.0,13.92
93,2015/05/01 01:34,1013,0.0,0.0,0.0,3.982,68.7,0.0,13.92
94,2015/05/01 01:35,1013,0.0,0.0,0.0,3.947,68.83,0.0,13.92
95,2015/05/01 01:36,1013,0.0,0.0,0.0,3.988,69.23,0.0,13.92
96,2015/05/01 01:37,1013,0.0,0.0,0.0,3.974,68.9,0.0,13.92
97,2015/05/01 01:38,1014,0.0,0.0,0.0,3.971,69.0,0.0,13.92
98,2015/05/01 01:39,1013,0.0,0.0,0.0,3.982,68.96,0.0,13.92
99,2015/05/01 01:40,1013,0.0,0.021,21.19,3.933,69.1,0.0,13.92
100,2015/05/01 01:41,1013,0.0,0.708,39.27,3.897,69.03,0.0,13.92
101,2015/05/01 01:42,1014,0.0,0.042,41.11,3.933,69.33,0.0,13.92
102,2015/05/01 01:43,1013,0.0,0.021,6.187,3.96,69.36,0.0,13.92
103,2015/05/01 01:44,1013,0.0,0.0,0.0,3.916,69.42,0.0,13.92
104,2015/05/01 01:45,1013,0.0,0.104,15.6,3.892,69.36,0.0,13.92
105,2015/05/01 01:46,1013,0.0,0.021,336.9,3.845,69.23,0.0,13.92
106,2015/05/01 01:47,1013,0.0,0.063,63.23,3.802,69.23,0.0,13.93
107,2015/05/01 01:48,1013,0.0,0.0,0.0,3.769,69.36,0.0,13.93
108,2015/05/01 01:49,1013,0.0,0.083,323.3,3.72,69.36,0.0,13.93
109,2015/05/01 01:50,1013,0.0,0.063,311.1,3.684,69.42,0.0,13.93
110,2015/05/01 01:51,1013,0.0,0.0,0.0,3.684,69.36,0.0,13.93
111,2015/05/01 01:52,1013,0.0,0.021,10.12,3.73,69.49,0.0,13.93
112,2015/05/01 01:53,1013,0.0,0.0,0.0,3.772,69.56,0.0,13.93
113,2015/05/01 01:54,1014,0.0,0.0,0.0,3.739,69.56,0.0,13.93
114,2015/05/01 01:55,1014,0.0,0.0,0.0,3.637,69.42,0.0,13.93
115,2015/05/01 01:56,1014,0.0,0.0,0.0,3.583,69.36,0.0,13.93
116,2015/05/01 01:57,1014,0.0,0.0,0.0,3.52,69.42,0.0,13.93
117,2015/05/01 01:58,1014,0.0,0.0,0.0,3.479,69.56,0.0,13.93
118,2015/05/01 01:59,1013,0.0,0.0,0.0,3.435,69.69,0.0,13.93
119,2015/05/01 02:00,1013,0.0,0.021,331.3,3.378,69.69,0.0,13.94
120,2015/05/01 02:01,1013,0.0,0.0,0.0,3.361,69.62,0.0,13.94
121,2015/05/01 02:02,1013,0.0,0.0,0.0,3.345,69.62,0.0,13.93
122,2015/05/01 02:03,1013,0.0,0.0,0.0,3.328,69.49,0.0,13.94
123,2015/05/01 02:04,1013,0.0,0.104,323.7,3.276,69.42,0.0,13.93
124,2015/05/01 02:05,1013,0.0,0.313,332.7,3.246,69.26,0.0,13.94
125,2015/05/01 02:06,1013,0.0,0.0,0.0,3.216,69.19,0.0,13.94
126,2015/05/01 02:07,1013,0.0,0.021,25.87,3.238,69.33,0.0,13.94
127,2015/05/01 02:08,1013,0.0,0.0,0.0,3.315,69.29,0.0,13.94
128,2015/05/01 02:09,1013,0.0,0.0,0.0,3.358,69.23,0.0,13.94
129,2015/05/01 02:10,1013,0.0,0.0,0.0,3.358,69.16,0.0,13.94
130,2015/05/01 02:11,1013,0.0,0.0,0.0,3.408,69.03,0.0,13.94
131,2015/05/01 02:12,1013,0.0,0.0,0.0,3.38,68.7,0.0,13.94
132,2015/05/01 02:13,1014,0.0,0.0,0.0,3.334,68.64,0.0,13.94
133,2015/05/01 02:14,1014,0.0,0.0,0.0,3.326,68.51,0.0,13.94
134,2015/05/01 02:15,1014,0.0,0.0,0.0,3.292,68.51,0.0,13.94
135,2015/05/01 02:16,1014,0.0,0.0,0.0,3.264,68.51,0.0,13.94
136,2015/05/01 02:17,1014,0.0,0.0,0.0,3.198,68.31,0.0,13.94
137,2015/05/01 02:18,1014,0.0,0.0,0.0,3.105,68.31,0.0,13.94
138,2015/05/01 02:19,1014,0.0,0.0,0.0,3.053,68.24,0.0,13.94
139,2015/05/01 02:20,1013,0.0,0.0,0.0,2.996,67.98,0.0,13.94
140,2015/05/01 02:21,1013,0.0,0.0,0.0,2.933,67.85,0.0,13.95
141,2015/05/01 02:22,1013,0.0,0.0,0.0,2.927,67.65,0.0,13.95
142,2015/05/01 02:23,1013,0.0,0.0,0.0,2.943,67.46,0.0,13.95
143,2015/05/01 02:24,1013,0.0,0.0,0.0,2.995,67.13,0.0,13.95
144,2015/05/01 02:25,1013,0.0,0.0,0.0,3.023,66.67,0.0,13.95
145,2015/05/01 02:26,1013,0.0,0.0,0.0,3.009,66.47,0.0,13.95
146,2015/05/01 02:27,1013,0.0,0.0,0.0,3.031,66.21,0.0,13.95
147,2015/05/01 02:28,1013,0.0,0.0,0.0,3.039,65.88,0.0,13.95
148,2015/05/01 02:29,1013,0.0,0.0,0.0,3.039,65.75,0.0,13.95
149,2015/05/01 02:30,1013,0.0,0.0,0.0,3.039,65.75,0.0,13.95
150,2015/05/01 02:31,1013,0.0,0.0,0.0,3.022,65.88,0.0,13.95
151,2015/05/01 02:32,1013,0.0,0.0,0.0,3.031,66.08,0.0,13.95
152,2015/05/01 02:33,1013,0.0,0.0,0.0,3.036,66.14,0.0,13.95
153,2015/05/01 02:34,1013,0.0,0.0,0.0,3.023,66.01,0.0,13.95
154,2015/05/01 02:35,1013,0.0,0.0,0.0,2.996,65.88,0.0,13.95
155,2015/05/01 02:36,1013,0.0,0.0,0.0,2.988,65.75,0.0,13.95
156,2015/05/01 02:37,1013,0.0,0.0,0.0,2.964,65.65,0.0,13.95
157,2015/05/01 02:38,1013,0.0,0.0,0.0,2.954,65.78,0.0,13.95
158,2015/05/01 02:39,1013,0.0,0.0,0.0,2.91,65.92,0.0,13.95
159,2015/05/01 02:40,1013,0.0,0.0,0.0,2.853,66.08,0.0,13.96
160,2015/05/01 02:41,1013,0.0,0.0,0.0,2.801,66.31,0.0,13.96
161,2015/05/01 02:42,1013,0.0,0.0,0.0,2.749,66.54,0.0,13.95
162,2015/05/01 02:43,1013,0.0,0.0,0.0,2.694,66.8,0.0,13.96
163,2015/05/01 02:44,1013,0.0,0.0,0.0,2.653,67.0,0.0,13.96
164,2015/05/01 02:45,1013,0.0,0.0,0.0,2.628,67.26,0.0,13.96
165,2015/05/01 02:46,1013,0.0,0.0,0.0,2.609,67.39,0.0,13.96
166,2015/05/01 02:47,1013,0.0,0.0,0.0,2.604,67.46,0.0,13.96
167,2015/05/01 02:48,1013,0.0,0.0,0.0,2.643,67.39,0.0,13.96
168,2015/05/01 02:49,1013,0.0,0.0,0.0,2.657,67.33,0.0,13.96
169,2015/05/01 02:50,1013,0.0,0.0,0.0,2.69,67.33,0.0,13.96
170,2015/05/01 02:51,1013,0.0,0.0,0.0,2.704,67.17,0.0,13.96
171,2015/05/01 02:52,1013,0.0,0.0,0.0,2.712,67.17,0.0,13.96
172,2015/05/01 02:53,1013,0.0,0.0,0.0,2.729,67.13,0.0,13.96
173,2015/05/01 02:54,1013,0.0,0.0,0.0,2.751,67.1,0.0,13.96
174,2015/05/01 02:55,1013,0.0,0.0,0.0,2.849,67.36,0.0,13.96
175,2015/05/01 02:56,1013,0.0,0.0,0.0,2.978,67.33,0.0,13.96
176,2015/05/01 02:57,1013,0.0,0.0,0.0,3.063,67.13,0.0,13.97
177,2015/05/01 02:58,1013,0.0,0.0,0.0,3.129,66.51,0.0,13.97
178,2015/05/01 02:59,1013,0.0,0.0,0.0,3.241,66.25,0.0,13.97
179,2015/05/01 03:00,1013,0.0,0.0,0.0,3.288,65.92,0.0,13.97
180,2015/05/01 03:01,1013,0.0,0.0,0.0,3.214,65.76,0.0,13.97
181,2015/05/01 03:02,1013,0.0,0.0,0.0,3.162,65.63,0.0,13.97
182,2015/05/01 03:03,1013,0.0,0.0,0.0,3.055,65.49,0.0,13.97
183,2015/05/01 03:04,1013,0.0,0.0,0.0,2.973,65.46,0.0,13.97
184,2015/05/01 03:05,1013,0.0,0.0,0.0,2.957,65.72,0.0,13.97
185,2015/05/01 03:06,1013,0.0,0.0,0.0,2.919,65.82,0.0,13.97
186,2015/05/01 03:07,1013,0.0,0.0,0.0,2.859,65.92,0.0,13.97
187,2015/05/01 03:08,1013,0.0,0.0,0.0,2.793,65.95,0.0,13.97
188,2015/05/01 03:09,1013,0.0,0.0,0.0,2.774,66.15,0.0,13.97
189,2015/05/01 03:10,1013,0.0,0.0,0.0,2.788,66.15,0.0,13.97
190,2015/05/01 03:11,1013,0.0,0.0,0.0,2.791,66.15,0.0,13.97
191,2015/05/01 03:12,1013,0.0,0.0,0.0,2.78,65.95,0.0,13.97
192,2015/05/01 03:13,1013,0.0,0.0,0.0,2.771,65.86,0.0,13.97
193,2015/05/01 03:14,1013,0.0,0.0,0.0,2.813,65.92,0.0,13.97
194,2015/05/01 03:15,1013,0.0,0.0,0.0,2.84,65.72,0.0,13.98
195,2015/05/01 03:16,1013,0.0,0.0,0.0,2.826,65.56,0.0,13.98
196,2015/05/01 03:17,1013,0.0,0.0,0.0,2.807,65.63,0.0,13.97
197,2015/05/01 03:18,1013,0.0,0.0,0.0,2.796,65.66,0.0,13.98
198,2015/05/01 03:19,1013,0.0,0.0,0.0,2.752,65.69,0.0,13.98
199,2015/05/01 03:20,1013,0.0,0.0,0.0,2.733,65.76,0.0,13.98
200,2015/05/01 03:21,1013,0.0,0.0,0.0,2.679,65.89,0.0,13.98
201,2015/05/01 03:22,1013,0.0,0.0,0.0,2.67,65.95,0.0,13.98
202,2015/05/01 03:23,1013,0.0,0.0,0.0,2.629,66.09,0.0,13.97
203,2015/05/01 03:24,1013,0.0,0.0,0.0,2.616,66.22,0.0,13.98
204,2015/05/01 03:25,1013,0.0,0.208,317.0,2.619,66.28,0.0,13.98
205,2015/05/01 03:26,1013,0.0,1.604,308.2,2.646,66.02,0.0,13.98
206,2015/05/01 03:27,1013,0.0,1.479,306.9,2.671,65.63,0.0,13.98
207,2015/05/01 03:28,1013,0.0,0.646,296.0,2.755,64.97,0.0,13.98
208,2015/05/01 03:29,1013,0.0,0.646,299.5,2.753,64.64,0.0,13.98
209,2015/05/01 03:30,1013,0.0,0.0,0.0,2.731,64.61,0.0,13.98
210,2015/05/01 03:31,1013,0.0,0.146,274.6,2.687,64.67,0.0,13.98
211,2015/05/01 03:32,1013,0.0,0.0,0.0,2.701,64.74,0.0,13.98
212,2015/05/01 03:33,1013,0.0,0.021,261.6,2.698,64.77,0.0,13.98
213,2015/05/01 03:34,1013,0.0,0.0,0.0,2.671,64.81,0.0,13.98
214,2015/05/01 03:35,1013,0.0,0.0,0.0,2.66,64.9,0.0,13.98
215,2015/05/01 03:36,1013,0.0,0.0,0.0,2.676,65.07,0.0,13.98
216,2015/05/01 03:37,1013,0.0,0.0,0.0,2.616,65.1,0.0,13.98
217,2015/05/01 03:38,1013,0.0,0.0,0.0,2.471,65.4,0.0,13.98
218,2015/05/01 03:39,1013,0.0,0.0,0.0,2.381,65.69,0.0,13.98
219,2015/05/01 03:40,1013,0.0,0.0,0.0,2.277,66.15,0.0,13.98
220,2015/05/01 03:41,1013,0.0,0.0,0.0,2.219,66.81,0.0,13.98
221,2015/05/01 03:42,1013,0.0,0.771,258.2,2.206,67.47,0.0,13.98
222,2015/05/01 03:43,1013,0.0,1.021,264.1,2.214,67.63,0.0,13.98
223,2015/05/01 03:44,1013,0.0,0.938,270.7,2.189,67.79,0.0,13.98
224,2015/05/01 03:45,1013,0.0,1.208,273.4,2.206,67.93,0.0,13.98
225,2015/05/01 03:46,1013,0.0,0.854,272.0,2.2,68.12,0.0,13.98
226,2015/05/01 03:47,1013,0.0,0.938,276.9,2.208,68.12,0.0,13.98
227,2015/05/01 03:48,1013,0.0,0.771,278.3,2.2,68.12,0.0,13.98
228,2015/05/01 03:49,1013,0.0,0.25,281.3,2.173,68.19,0.0,13.98
229,2015/05/01 03:50,1013,0.0,0.083,293.9,2.2,68.22,0.0,13.98
230,2015/05/01 03:51,1013,0.0,0.0,0.0,2.2,68.12,0.0,13.99
231,2015/05/01 03:52,1013,0.0,0.0,0.0,2.17,68.22,0.0,13.98
232,2015/05/01 03:53,1013,0.0,0.0,0.0,2.195,68.38,0.0,13.99
233,2015/05/01 03:54,1013,0.0,0.0,0.0,2.192,68.42,0.0,13.99
234,2015/05/01 03:55,1013,0.0,0.875,258.7,2.189,68.22,0.0,13.99
235,2015/05/01 03:56,1013,0.0,0.604,234.3,2.096,68.06,0.0,13.99
236,2015/05/01 03:57,1013,0.0,1.458,247.5,1.989,68.35,0.0,13.99
237,2015/05/01 03:58,1013,0.0,0.896,246.9,1.962,68.58,0.0,13.99
238,2015/05/01 03:59,1013,0.0,0.125,251.5,1.921,68.65,0.0,13.99
239,2015/05/01 04:00,1013,0.0,1.521,253.3,1.875,68.84,0.0,13.99
240,2015/05/01 04:01,1013,0.0,1.542,252.3,1.834,69.01,0.0,13.99
241,2015/05/01 04:02,1013,0.0,1.771,254.5,1.823,69.24,0.0,13.99
242,2015/05/01 04:03,1013,0.0,1.167,253.9,1.828,69.24,0.0,13.99
243,2015/05/01 04:04,1013,0.0,0.125,249.9,1.812,69.3,0.0,13.99
244,2015/05/01 04:05,1013,0.0,0.479,247.3,1.765,69.3,0.0,13.99
245,2015/05/01 04:06,1013,0.0,0.375,255.5,1.743,69.44,0.0,13.99
246,2015/05/01 04:07,1013,0.0,0.0,0.0,1.727,69.5,0.0,13.99
247,2015/05/01 04:08,1013,0.0,0.625,241.1,1.694,69.57,0.0,13.99
248,2015/05/01 04:09,1013,0.0,0.104,262.6,1.637,69.63,0.0,13.99
249,2015/05/01 04:10,1013,0.0,0.0,0.0,1.623,69.83,0.0,13.99
250,2015/05/01 04:11,1013,0.0,0.271,259.9,1.631,69.93,0.0,13.99
251,2015/05/01 04:12,1013,0.0,1.271,253.6,1.626,69.96,0.0,13.99
252,2015/05/01 04:13,1013,0.0,1.167,247.9,1.626,69.96,0.0,13.99
253,2015/05/01 04:14,1013,0.0,1.271,253.1,1.612,70.0,0.0,13.99
254,2015/05/01 04:15,1013,0.0,0.979,249.9,1.571,70.1,0.0,13.99
255,2015/05/01 04:16,1013,0.0,0.063,258.5,1.557,70.2,0.0,13.99
256,2015/05/01 04:17,1013,0.0,0.0,0.0,1.571,70.3,0.0,13.99
257,2015/05/01 04:18,1013,0.0,0.833,250.7,1.538,70.2,0.0,13.99
258,2015/05/01 04:19,1013,0.0,0.729,246.9,1.508,70.3,0.0,13.99
259,2015/05/01 04:20,1013,0.0,0.0,0.0,1.489,70.3,0.0,14.0
260,2015/05/01 04:21,1013,0.0,0.0,0.0,1.461,70.4,0.0,14.0
261,2015/05/01 04:22,1013,0.0,0.0,0.0,1.464,70.6,0.0,14.0
262,2015/05/01 04:23,1013,0.0,0.0,0.0,1.489,70.6,0.0,14.0
263,2015/05/01 04:24,1013,0.0,0.0,0.0,1.519,70.5,0.0,14.0
264,2015/05/01 04:25,1013,0.0,0.0,0.0,1.53,70.5,0.0,14.0
265,2015/05/01 04:26,1013,0.0,0.0,0.0,1.533,70.5,0.0,14.0
266,2015/05/01 04:27,1013,0.0,0.0,0.0,1.538,70.6,0.0,14.0
267,2015/05/01 04:28,1013,0.0,0.0,0.0,1.524,70.4,0.0,14.0
268,2015/05/01 04:29,1013,0.0,0.0,0.0,1.497,70.2,0.0,14.0
269,2015/05/01 04:30,1013,0.0,0.0,0.0,1.461,70.2,0.0,14.0
270,2015/05/01 04:31,1013,0.0,0.0,0.0,1.467,70.3,0.0,14.0
271,2015/05/01 04:32,1013,0.0,0.0,0.0,1.489,70.3,0.0,14.0
272,2015/05/01 04:33,1013,0.0,0.0,0.0,1.494,70.3,0.0,14.0
273,2015/05/01 04:34,1013,0.0,0.0,0.0,1.522,70.2,0.0,14.0
274,2015/05/01 04:35,1013,0.0,0.0,0.0,1.549,70.2,0.0,14.0
275,2015/05/01 04:36,1013,0.0,0.0,0.0,1.585,70.0,0.0,14.0
276,2015/05/01 04:37,1013,0.0,0.125,270.9,1.596,69.96,0.0,14.0
277,2015/05/01 04:38,1013,0.0,0.875,265.8,1.612,69.89,0.0,14.0
278,2015/05/01 04:39,1013,0.0,0.375,268.4,1.631,69.76,0.0,14.0
279,2015/05/01 04:40,1013,0.0,0.208,267.7,1.642,69.63,0.0,14.0
280,2015/05/01 04:41,1013,0.0,0.0,0.0,1.645,69.57,0.0,14.0
281,2015/05/01 04:42,1013,0.0,0.0,0.0,1.634,69.5,0.0,14.0
282,2015/05/01 04:43,1013,0.0,0.0,0.0,1.634,69.5,0.0,14.0
283,2015/05/01 04:44,1013,0.0,0.0,0.0,1.642,69.5,0.0,14.0
284,2015/05/01 04:45,1013,0.0,0.042,287.2,1.645,69.44,0.0,14.0
285,2015/05/01 04:46,1013,0.0,0.0,0.0,1.637,69.4,0.0,14.0
286,2015/05/01 04:47,1013,0.0,0.0,0.0,1.634,69.37,0.0,14.0
287,2015/05/01 04:48,1013,0.0,0.125,226.1,1.623,69.44,0.0,14.0
288,2015/05/01 04:49,1013,0.0,0.104,273.4,1.604,69.44,0.0,14.01
289,2015/05/01 04:50,1013,0.0,0.729,276.7,1.574,69.5,0.0,14.0
290,2015/05/01 04:51,1013,0.0,1.396,276.4,1.568,69.57,0.0,14.0
291,2015/05/01 04:52,1013,0.0,0.583,282.7,1.544,69.57,0.0,14.01
292,2015/05/01 04:53,1013,0.0,0.104,273.5,1.527,69.76,0.0,14.01
293,2015/05/01 04:54,1013,0.0,0.208,282.1,1.53,69.83,0.0,14.01
294,2015/05/01 04:55,1013,0.0,0.438,295.0,1.53,69.89,0.0,14.01
295,2015/05/01 04:56,1013,0.0,0.542,294.4,1.535,69.96,0.0,14.01
296,2015/05/01 04:57,1013,0.0,0.0,0.0,1.519,69.96,0.0,14.01
297,2015/05/01 04:58,1013,0.0,0.167,274.7,1.502,69.96,0.0,14.01
298,2015/05/01 04:59,1013,0.0,0.375,274.8,1.494,70.0,0.0,14.01
299,2015/05/01 05:00,1013,0.0,0.021,262.5,1.481,70.0,0.0,14.01
300,2015/05/01 05:01,1013,0.0,0.0,0.0,1.456,70.1,0.0,14.01
301,2015/05/01 05:02,1013,0.0,0.0,0.0,1.445,70.1,0.0,14.01
302,2015/05/01 05:03,1013,0.0,0.0,0.0,1.442,70.2,0.0,14.01
303,2015/05/01 05:04,1013,0.0,0.0,0.0,1.418,70.2,0.0,14.01
304,2015/05/01 05:05,1013,0.0,0.0,0.0,1.412,70.4,0.0,14.01
305,2015/05/01 05:06,1013,0.0,0.0,0.0,1.431,70.5,0.0,14.01
306,2015/05/01 05:07,1013,0.0,0.0,0.0,1.423,70.6,0.0,14.01
307,2015/05/01 05:08,1013,0.0,0.0,0.0,1.42,70.6,0.0,14.01
308,2015/05/01 05:09,1013,0.0,0.0,0.0,1.429,70.6,0.0,14.01
309,2015/05/01 05:10,1013,0.0,0.0,0.0,1.431,70.6,0.0,14.01
310,2015/05/01 05:11,1013,0.0,0.0,0.0,1.434,70.6,0.0,14.01
311,2015/05/01 05:12,1013,0.0,0.0,0.0,1.423,70.6,0.0,14.01
312,2015/05/01 05:13,1013,0.0,0.0,0.0,1.393,70.6,0.0,14.02
313,2015/05/01 05:14,1013,0.0,0.0,0.0,1.371,70.6,0.0,14.01
314,2015/05/01 05:15,1013,0.0,0.0,0.0,1.349,70.7,0.0,14.01
315,2015/05/01 05:16,1013,0.0,0.0,0.0,1.24,70.5,0.0,14.02
